Season,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,W_H,D_H,L_H,GF_H,GA_H,GD_H,W_A,D_A,L_A,GF_A,GA_A,GD_A
2020,34,9,3.0,2.0,H,2.94,3.02,2.67,3.13,3.17,2.77,2.91,2.93,2.61,0,0,0,0,0,0,0,0,0,0,0,0
2020,17,3,0.0,1.0,A,1.46,4.84,6.35,1.52,4.85,7.4,1.47,4.46,6.27,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,7,1.0,1.0,D,2.17,3.31,3.53,2.23,3.98,3.6,2.15,3.25,3.39,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,18,1.0,0.0,H,1.6,3.78,6.36,1.63,4.05,7.37,1.58,3.67,6.13,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,20,2.0,1.0,H,1.27,5.78,11.24,1.33,6.1,12.25,1.28,5.38,10.03,1,0,0,2,0,2,0,0,0,0,0,0
2020,3,11,3.0,2.0,H,2.04,3.26,4.03,2.1,3.4,4.33,1.98,3.21,4.0,1,0,0,1,0,1,0,0,0,0,0,0
2020,7,6,1.0,1.0,D,1.62,3.98,5.59,1.7,4.05,6.55,1.62,3.75,5.42,0,1,0,1,1,0,0,0,0,0,0,0
2020,2,17,3.0,0.0,H,7.61,4.4,1.45,7.61,4.75,1.52,7.0,4.34,1.44,0,0,0,0,0,0,0,0,1,0,1,-1
2020,5,12,1.0,0.0,H,2.12,2.97,4.21,2.2,3.22,4.31,2.08,2.96,4.02,0,0,0,0,0,0,0,0,1,0,1,-1
2020,9,21,1.0,1.0,D,2.68,2.97,2.98,2.73,3.16,3.13,2.59,2.92,2.92,0,0,1,2,3,-1,1,0,0,1,0,1
2020,18,27,1.0,1.0,D,4.6,3.3,1.91,4.75,3.53,1.99,4.47,3.26,1.86,0,0,1,0,1,-1,0,0,0,0,0,0
2020,33,19,1.0,0.0,H,1.59,3.76,6.56,1.64,3.94,7.8,1.58,3.65,6.34,0,0,0,0,0,0,0,0,1,0,2,-2
2020,22,32,2.0,0.0,H,1.9,3.2,4.9,1.95,3.5,5.25,1.85,3.21,4.67,1,0,0,1,0,1,0,1,0,1,1,0
2020,35,34,2.0,0.0,H,2.14,3.04,4.01,2.27,3.28,4.27,2.11,3.0,3.89,0,0,0,0,0,0,1,0,0,3,2,1
2020,21,11,0.0,0.0,D,1.75,3.3,5.74,1.85,3.48,6.15,1.75,3.21,5.39,1,1,0,2,1,1,0,0,1,2,3,-1
2020,12,17,0.0,1.0,A,5.3,3.69,1.7,5.95,4.0,1.74,5.22,3.66,1.66,0,0,2,0,2,-2,0,0,2,0,4,-4
2020,27,20,1.0,1.0,D,1.18,7.15,16.75,1.24,7.5,19.0,1.19,6.51,14.23,0,1,0,1,1,0,0,0,1,1,2,-1
2020,3,9,2.0,0.0,H,1.57,3.95,6.33,1.6,4.15,7.3,1.55,3.85,6.05,2,0,0,4,2,2,0,1,1,3,4,-1
2020,5,7,2.0,1.0,H,2.88,3.18,2.6,2.95,3.44,2.71,2.81,3.1,2.56,1,0,0,1,0,1,0,2,0,2,2,0
2020,35,33,2.0,1.0,H,3.09,3.21,2.43,3.3,3.3,2.55,3.09,3.11,2.38,1,0,0,2,0,2,1,0,0,1,0,1
2020,18,22,2.0,1.0,H,3.62,3.05,2.26,3.82,3.2,2.34,3.52,3.0,2.22,0,1,1,1,2,-1,2,0,0,3,0,3
2020,2,34,1.0,1.0,D,2.03,3.18,4.21,2.11,3.28,4.45,2.01,3.1,4.03,1,0,0,3,0,3,1,0,1,3,4,-1
2020,19,6,0.0,0.0,D,2.04,3.18,4.15,2.11,3.38,4.4,2.01,3.13,3.97,0,0,2,0,3,-3,0,1,0,1,1,0
2020,32,1,3.0,1.0,H,2.45,3.19,3.08,2.52,3.36,3.25,2.4,3.13,3.02,0,1,1,1,3,-2,2,0,0,4,1,3
2020,7,18,2.0,1.0,H,2.11,3.2,3.85,2.17,3.52,3.98,2.06,3.2,3.72,0,2,1,3,4,-1,1,1,1,3,3,0
2020,17,21,1.0,1.0,D,2.08,3.16,4.02,2.14,3.22,4.5,2.03,3.11,3.95,1,0,2,1,4,-3,1,2,0,2,1,1
2020,1,27,0.0,1.0,A,3.49,3.07,2.31,3.75,3.13,2.45,3.45,2.94,2.29,2,0,1,5,4,1,0,2,0,2,2,0
2020,20,19,1.0,3.0,A,2.78,2.98,2.86,2.86,3.2,3.0,2.69,2.94,2.81,0,1,1,2,3,-1,0,1,2,0,3,-3
2020,22,2,3.0,0.0,H,1.79,3.38,5.22,1.88,3.82,6.42,1.75,3.36,5.06,2,0,1,4,2,2,1,1,0,4,1,3
2020,6,3,2.0,1.0,H,4.49,3.52,1.85,5.0,3.64,1.93,4.39,3.43,1.83,0,2,0,1,1,0,3,0,0,6,2,4
2020,11,12,3.0,1.0,H,1.87,3.17,5.12,1.92,3.5,5.65,1.83,3.14,5.0,0,1,1,2,3,-1,0,0,3,0,3,-3
2020,34,32,0.0,1.0,A,2.48,3.26,2.98,2.65,3.46,3.13,2.45,3.15,2.93,1,1,1,4,5,-1,1,1,1,4,4,0
2020,9,35,0.0,3.0,A,2.07,3.15,4.08,2.15,3.36,4.3,2.07,3.07,3.92,0,1,2,3,6,-3,2,0,0,4,1,3
2020,33,5,1.0,1.0,D,1.74,3.58,5.22,1.87,3.64,5.9,1.74,3.41,5.13,1,0,1,2,2,0,2,0,0,3,1,2
2020,1,18,0.0,1.0,A,1.93,3.3,4.54,2.04,3.38,4.78,1.9,3.21,4.35,2,0,2,5,5,0,1,1,2,4,5,-1
2020,22,3,1.0,0.0,H,2.25,3.32,3.32,2.37,3.58,3.44,2.25,3.21,3.21,3,0,1,7,2,5,3,0,1,7,4,3
2020,20,2,2.0,0.0,H,2.96,3.05,2.63,3.1,3.12,2.82,2.91,2.95,2.59,0,1,2,3,6,-3,1,1,1,4,4,0
2020,17,6,1.0,1.0,D,1.36,4.86,9.27,1.5,5.3,10.0,1.36,4.66,8.59,1,1,2,2,5,-3,1,2,0,3,2,1
2020,7,12,1.0,2.0,A,1.59,3.88,6.16,1.67,3.95,7.5,1.58,3.75,6.08,1,2,1,5,5,0,0,0,4,1,6,-5
2020,27,32,2.0,1.0,H,2.01,3.13,4.41,2.07,3.3,4.8,1.96,3.11,4.27,1,2,0,3,2,1,2,1,1,5,4,1
2020,35,21,0.0,0.0,D,3.97,3.2,2.08,4.2,3.27,2.19,3.82,3.13,2.07,3,0,0,7,1,6,1,3,0,3,2,1
2020,34,33,0.0,1.0,A,3.4,3.13,2.32,3.64,3.32,2.4,3.32,3.04,2.3,1,1,2,4,6,-2,1,1,1,3,3,0
2020,9,5,2.0,0.0,H,2.13,3.19,3.8,2.3,3.35,3.96,2.13,3.1,3.66,0,1,3,3,9,-6,2,1,0,4,2,2
2020,33,1,1.0,0.0,H,1.98,3.2,4.29,2.07,3.38,4.48,1.97,3.15,4.13,2,1,1,4,3,1,2,0,3,5,6,-1
2020,11,19,1.0,1.0,D,1.94,3.25,4.39,1.98,3.52,4.85,1.89,3.24,4.35,1,1,1,5,4,1,1,1,2,3,4,-1
2020,6,22,0.0,2.0,A,4.67,3.46,1.82,5.18,3.47,2.02,4.64,3.34,1.82,1,3,0,4,3,1,4,0,1,8,2,6
2020,5,27,1.0,1.0,D,4.2,2.99,2.09,4.4,3.46,2.63,4.06,2.99,2.07,2,1,1,4,4,0,2,2,0,5,3,2
2020,18,35,2.0,1.0,H,2.2,3.14,3.59,2.32,3.32,3.76,2.23,3.05,3.47,2,1,2,5,5,0,3,1,0,7,1,6
2020,19,7,3.0,0.0,H,2.29,3.28,3.22,2.56,3.3,3.44,2.3,3.15,3.18,1,2,2,4,5,-1,1,2,2,6,7,-1
2020,33,11,2.0,1.0,H,2.31,3.01,3.47,2.38,3.28,3.62,2.26,2.97,3.46,3,1,1,5,3,2,1,2,1,6,5,1
2020,12,34,1.0,0.0,H,2.42,2.99,3.29,2.54,3.13,3.5,2.37,2.94,3.29,1,0,4,3,7,-4,1,1,3,4,7,-3
2020,32,17,0.0,1.0,A,3.53,3.51,2.07,3.82,3.6,2.21,3.49,3.35,2.08,2,1,2,6,6,0,1,2,2,3,6,-3
2020,2,9,0.0,2.0,A,2.5,3.12,3.03,2.6,3.35,3.2,2.46,3.08,3.0,1,1,2,4,6,-2,1,1,3,5,9,-4
2020,9,19,1.0,0.0,H,2.65,2.93,3.06,2.74,3.07,3.24,2.57,2.89,2.99,2,1,3,7,9,-2,2,2,2,7,5,2
2020,18,2,1.0,1.0,D,1.74,3.48,5.38,1.82,3.54,6.35,1.73,3.38,5.19,3,1,2,7,6,1,1,1,3,4,8,-4
2020,20,11,1.0,2.0,A,3.42,3.1,2.32,3.55,3.26,2.42,3.32,3.03,2.3,1,1,2,5,6,-1,1,2,2,7,7,0
2020,1,7,1.0,1.0,D,2.38,3.32,3.08,2.54,3.36,3.22,2.35,3.18,3.06,2,0,4,5,7,-2,1,2,3,6,10,-4
2020,5,17,3.0,5.0,A,3.35,3.15,2.32,3.52,3.28,2.42,3.28,3.1,2.28,2,2,1,5,5,0,2,2,2,4,6,-2
2020,6,12,0.0,0.0,D,2.15,3.23,3.68,2.24,3.34,3.9,2.13,3.13,3.62,1,3,1,4,5,-1,2,0,4,4,7,-3
2020,27,22,1.0,1.0,D,1.96,3.08,4.75,2.04,3.4,4.9,1.95,3.07,4.45,2,3,0,6,4,2,5,0,1,10,2,8
2020,32,35,2.0,2.0,D,1.69,3.88,5.06,1.77,3.96,5.6,1.7,3.7,4.9,2,1,3,6,7,-1,3,1,1,8,3,5
2020,21,34,1.0,2.0,A,1.36,4.85,9.14,1.43,5.05,10.5,1.38,4.53,8.45,1,4,0,3,2,1,1,1,4,4,8,-4
2020,3,33,3.0,0.0,H,2.03,3.27,4.07,2.08,3.5,4.2,2.0,3.22,3.9,3,0,2,7,5,2,4,1,1,7,4,3
2020,17,19,2.0,1.0,H,1.45,4.46,7.41,1.49,4.65,8.6,1.44,4.3,7.11,3,2,2,9,9,0,2,2,3,7,6,1
2020,11,6,2.0,2.0,D,1.79,3.46,5.04,1.89,3.6,5.7,1.79,3.37,4.79,2,2,2,9,8,1,1,4,1,4,5,-1
2020,9,32,0.0,1.0,A,2.07,3.24,3.92,2.11,3.48,4.1,2.04,3.22,3.81,3,1,3,8,9,-1,2,2,3,8,9,-1
2020,7,27,1.0,2.0,A,3.29,3.14,2.36,3.46,3.24,2.47,3.24,3.07,2.32,1,3,3,7,11,-4,2,4,0,7,5,2
2020,22,5,2.0,2.0,D,1.58,3.86,6.4,1.61,4.3,7.1,1.55,3.81,6.28,5,1,1,11,3,8,2,2,2,8,10,-2
2020,33,18,3.0,1.0,H,1.91,3.24,4.7,1.96,3.48,4.95,1.88,3.23,4.49,4,1,2,7,7,0,3,2,2,8,7,1
2020,35,1,1.0,0.0,H,2.35,3.11,3.34,2.45,3.24,3.5,2.31,3.05,3.29,3,2,1,10,5,5,2,1,4,6,8,-2
2020,2,21,1.0,1.0,D,5.0,3.32,1.83,5.25,3.44,1.92,4.83,3.28,1.81,1,2,3,5,9,-4,1,4,1,4,4,0
2020,12,3,0.0,1.0,A,4.95,3.8,1.71,5.5,3.86,1.78,4.79,3.64,1.72,2,1,4,4,7,-3,4,0,2,10,5,5
2020,34,20,2.0,1.0,H,1.98,3.15,4.5,2.04,3.5,4.75,1.91,3.21,4.34,2,1,4,6,9,-3,1,1,3,6,8,-2
2020,1,6,1.0,1.0,D,1.75,3.54,5.26,1.86,3.68,5.26,1.77,3.42,4.73,2,1,5,6,9,-3,1,5,1,6,7,-1
2020,19,34,1.0,0.0,H,1.97,3.35,4.26,2.07,3.4,4.45,1.95,3.21,4.13,2,2,4,8,8,0,3,1,4,8,10,-2
2020,20,12,3.0,3.0,D,2.62,3.06,3.04,2.64,3.1,3.32,2.52,2.94,3.0,1,1,4,7,10,-3,2,1,5,4,8,-4
2020,33,7,1.0,1.0,D,2.07,3.4,3.8,2.12,3.55,4.1,2.03,3.32,3.66,5,1,2,10,8,2,1,3,4,8,13,-5
2020,18,17,1.0,2.0,A,5.54,3.83,1.66,6.1,4.0,1.7,5.46,3.71,1.63,3,2,3,9,10,-1,4,2,2,11,10,1
2020,32,3,3.0,1.0,H,4.41,3.99,1.77,4.5,4.2,1.85,4.2,3.85,1.76,3,2,3,9,9,0,5,0,2,11,5,6
2020,5,21,0.0,2.0,A,3.81,3.24,2.14,4.0,3.29,2.25,3.66,3.13,2.11,2,3,2,10,12,-2,1,5,1,5,5,0
2020,11,27,0.0,2.0,A,3.88,2.96,2.25,4.05,3.21,2.33,3.72,2.9,2.2,2,3,2,11,10,1,3,4,0,9,6,3
2020,22,9,2.0,0.0,H,1.7,3.46,5.96,1.75,3.71,6.6,1.68,3.38,5.69,5,2,1,13,5,8,3,1,4,8,10,-2
2020,35,2,1.0,2.0,A,2.2,3.18,3.71,2.28,3.3,3.9,2.16,3.06,3.64,4,2,1,11,5,6,1,3,3,6,10,-4
2020,1,12,1.0,0.0,H,2.01,3.14,4.58,2.03,3.44,4.9,1.96,3.11,4.31,2,2,5,7,10,-3,2,2,5,7,11,-4
2020,32,33,2.0,2.0,D,3.38,3.35,2.27,3.44,3.45,2.45,3.2,3.22,2.27,4,2,3,12,10,2,5,2,2,11,9,2
2020,18,11,2.0,1.0,H,2.36,3.08,3.52,2.43,3.24,3.6,2.3,3.02,3.36,3,2,4,10,12,-2,2,3,3,11,12,-1
2020,21,19,1.0,1.0,D,1.61,3.85,6.42,1.64,3.9,7.3,1.59,3.67,6.18,2,5,1,7,5,2,3,2,4,9,8,1
2020,3,7,2.0,1.0,H,1.67,3.94,5.45,1.71,4.3,6.0,1.64,3.93,5.02,5,0,3,12,8,4,1,4,4,9,14,-5
2020,5,2,0.0,1.0,A,2.16,3.18,3.88,2.6,3.37,4.1,2.12,3.09,3.74,2,3,3,10,14,-4,2,3,3,8,11,-3
2020,9,17,2.0,0.0,H,3.82,3.4,2.09,3.92,3.5,2.17,3.58,3.32,2.07,3,1,5,8,12,-4,5,2,2,13,11,2
2020,20,22,1.0,0.0,H,4.44,3.43,1.93,4.7,3.62,1.97,4.3,3.36,1.88,1,2,4,10,13,-3,6,2,1,15,5,10
2020,27,34,2.0,2.0,D,1.46,4.28,8.35,1.51,4.35,9.1,1.44,4.09,7.93,4,4,0,11,6,5,3,1,5,8,11,-3
2020,6,35,2.0,3.0,A,2.64,3.04,3.07,2.72,3.18,3.13,2.56,2.98,2.95,1,6,1,7,8,-1,4,2,2,12,7,5
2020,11,5,3.0,2.0,H,2.22,3.28,3.6,2.35,3.32,3.7,2.22,3.11,3.43,2,3,4,12,14,-2,2,3,4,10,15,-5
2020,7,9,4.0,2.0,H,2.05,3.38,3.8,2.22,3.72,3.86,2.06,3.35,3.57,1,4,5,10,16,-6,4,1,5,10,12,-2
2020,19,22,1.0,0.0,H,3.01,2.88,2.83,3.05,3.1,2.89,2.88,2.84,2.74,3,3,4,10,9,1,6,2,2,15,6,9
2020,2,3,3.0,4.0,A,4.69,3.46,1.84,5.1,3.68,1.91,4.53,3.44,1.81,3,3,3,9,11,-2,6,0,3,14,9,5
2020,12,35,1.0,0.0,H,2.17,3.26,3.77,2.3,3.38,3.95,2.12,3.17,3.62,2,2,6,7,12,-5,5,2,2,15,9,6
2020,21,27,1.0,1.0,D,2.5,2.97,3.38,2.65,3.1,3.38,2.51,2.88,3.16,2,6,1,8,6,2,4,5,0,13,8,5
2020,6,32,0.0,0.0,D,2.73,3.4,2.68,2.78,3.65,2.72,2.64,3.36,2.57,1,6,2,9,11,-2,4,3,3,14,12,2
2020,34,18,1.0,0.0,H,2.45,3.07,3.34,2.49,3.28,3.4,2.37,3.02,3.22,3,2,5,10,13,-3,4,2,4,12,13,-1
2020,34,11,1.0,0.0,H,2.82,3.0,2.9,2.89,3.14,2.97,2.73,2.92,2.81,4,2,5,11,13,-2,3,3,4,15,16,-1
2020,1,5,1.0,0.0,H,2.26,3.09,3.75,2.3,3.23,3.88,2.21,3.04,3.52,3,2,5,8,10,-2,2,3,5,12,18,-6
2020,22,33,1.0,1.0,D,2.42,3.02,3.46,2.47,3.18,3.63,2.34,2.97,3.34,6,2,3,15,7,8,5,3,2,13,11,2
2020,3,21,3.0,1.0,H,1.74,3.78,5.07,1.79,3.92,5.3,1.72,3.72,4.72,7,0,3,18,12,6,2,7,1,9,7,2
2020,35,7,1.0,1.0,D,3.32,3.46,2.26,3.4,3.46,2.33,3.19,3.33,2.22,5,2,3,15,10,5,2,4,5,14,18,-4
2020,27,17,1.0,1.0,D,1.31,5.6,10.54,1.31,6.0,13.0,1.26,5.58,10.3,4,6,0,14,9,5,5,2,3,13,13,0
2020,2,6,1.0,1.0,D,2.01,3.39,4.14,2.06,3.39,4.14,2.0,3.22,3.92,3,3,4,12,15,-3,1,7,2,9,11,-2
2020,9,20,2.0,2.0,D,1.61,4.09,5.82,1.67,4.09,6.0,1.63,3.74,5.45,4,1,6,12,16,-4,2,2,4,11,13,-2
2020,32,19,1.0,1.0,D,2.08,3.43,3.82,2.13,3.43,3.82,2.06,3.27,3.63,4,4,3,14,12,2,4,3,4,11,9,2
2020,18,12,4.0,0.0,H,1.99,3.26,4.42,2.06,3.4,4.42,1.99,3.14,4.06,4,2,5,12,14,-2,3,2,6,8,12,-4
2020,6,5,1.0,2.0,A,2.65,3.32,2.82,2.69,3.37,3.04,2.57,3.18,2.76,1,8,2,10,12,-2,2,3,6,12,19,-7
2020,11,2,0.0,0.0,D,2.37,3.08,3.49,2.4,3.2,3.54,2.28,3.01,3.4,3,3,5,15,17,-2,3,4,4,13,16,-3
2020,21,22,1.0,1.0,D,2.39,2.88,3.72,2.5,3.22,3.74,2.36,2.88,3.44,2,7,2,10,10,0,6,3,3,16,8,8
2020,27,9,2.0,1.0,H,1.44,4.54,8.22,1.5,4.65,8.92,1.44,4.21,7.72,4,7,0,15,10,5,4,2,6,14,18,-4
2020,7,11,0.0,0.0,D,2.21,3.34,3.55,2.24,3.43,3.75,2.13,3.28,3.48,2,5,5,15,19,-4,3,4,5,15,17,-2
2020,6,18,1.0,1.0,D,2.94,3.04,2.75,3.03,3.3,2.77,2.88,2.96,2.63,1,8,3,11,14,-3,5,2,5,16,14,2
2020,12,33,1.0,1.0,D,4.96,3.63,1.79,5.1,3.63,1.83,4.8,3.45,1.77,3,2,7,8,16,-8,5,4,2,14,12,2
2020,17,1,3.0,1.0,H,1.51,4.34,6.92,1.53,4.34,7.0,1.5,4.12,6.38,5,3,3,14,14,0,4,2,5,9,10,-1
2020,5,34,1.0,2.0,A,1.88,3.45,4.69,1.95,3.5,4.78,1.85,3.36,4.4,3,3,6,14,20,-6,5,2,5,12,13,-1
2020,19,2,0.0,0.0,D,2.4,3.04,3.48,2.44,3.14,3.5,2.36,2.97,3.31,4,4,4,12,10,2,3,5,4,13,16,-3
2020,20,32,2.0,3.0,A,2.86,3.42,2.55,3.04,3.54,2.59,2.82,3.33,2.44,2,3,4,13,15,-2,4,5,3,15,13,2
2020,3,35,4.0,1.0,H,1.36,5.14,9.24,1.38,5.75,9.7,1.34,5.06,8.42,8,0,3,21,13,8,5,3,3,16,11,5
2020,11,32,1.0,1.0,D,2.28,3.25,3.49,2.33,3.38,3.6,2.21,3.16,3.36,3,5,5,15,17,-2,5,5,3,18,15,3
2020,5,35,3.0,0.0,H,1.84,3.49,4.85,1.85,3.67,5.0,1.8,3.42,4.58,3,3,7,15,22,-7,5,3,4,17,15,2
2020,17,34,3.0,0.0,H,1.4,4.96,8.18,1.43,5.35,9.0,1.39,4.76,7.43,6,3,3,17,15,2,6,2,5,14,14,0
2020,21,12,2.0,1.0,H,1.53,3.95,7.53,1.55,4.1,8.68,1.51,3.82,7.05,2,8,2,11,11,0,3,3,7,9,17,-8
2020,20,18,2.0,4.0,A,3.57,3.38,2.18,3.57,3.42,2.23,3.35,3.27,2.15,2,3,5,15,18,-3,5,3,5,17,15,2
2020,33,2,3.0,0.0,H,1.66,3.93,5.56,1.71,4.0,6.46,1.63,3.74,5.36,5,5,2,15,13,2,3,6,4,13,16,-3
2020,6,27,2.0,1.0,H,4.12,3.24,2.07,4.29,3.3,2.1,3.94,3.16,2.01,1,9,3,12,15,-3,5,7,0,17,11,6
2020,19,3,2.0,1.0,H,4.09,3.6,1.95,4.2,3.92,1.98,3.99,3.54,1.88,4,5,4,12,10,2,9,0,3,25,14,11
2020,1,9,0.0,0.0,D,2.1,3.27,3.97,2.11,3.53,4.04,2.03,3.23,3.78,4,2,6,10,13,-3,4,2,7,15,20,-5
2020,7,22,0.0,2.0,A,2.93,3.06,2.74,2.99,3.2,2.74,2.84,2.96,2.65,2,6,5,15,19,-4,6,4,3,17,9,8
2020,35,17,1.0,2.0,A,5.38,3.91,1.68,5.6,4.0,1.78,4.94,3.69,1.7,5,3,5,17,18,-1,7,3,3,20,15,5
2020,12,19,0.0,0.0,D,2.82,2.97,2.93,2.83,3.04,3.0,2.72,2.91,2.84,3,3,8,10,19,-9,5,5,4,14,11,3
2020,27,33,0.0,2.0,A,2.57,3.03,3.18,2.65,3.2,3.2,2.53,2.98,3.01,5,7,1,18,13,5,6,5,2,18,13,5
2020,3,20,3.0,0.0,H,1.26,6.5,10.68,1.28,7.01,11.42,1.25,6.22,9.59,9,0,4,26,16,10,2,3,6,17,22,-5
2020,18,5,1.0,0.0,H,2.49,3.26,3.09,2.49,3.32,3.2,2.37,3.17,3.03,6,3,5,21,17,4,4,3,7,18,22,-4
2020,32,21,2.0,1.0,H,3.42,3.03,2.43,3.6,3.14,2.5,3.32,3.0,2.33,5,6,3,19,16,3,3,8,2,13,12,1
2020,2,7,2.0,1.0,H,2.53,3.04,3.23,2.55,3.13,3.25,2.45,3.01,3.08,3,6,5,13,19,-6,2,6,6,15,21,-6
2020,34,6,1.0,2.0,A,2.58,3.12,3.08,2.6,3.2,3.2,2.47,3.04,3.02,6,2,6,14,17,-3,2,9,3,14,16,-2
2020,9,11,2.0,1.0,H,2.18,3.26,3.72,2.2,3.26,3.8,2.14,3.16,3.58,4,3,7,15,20,-5,3,6,5,16,18,-2
2020,22,1,2.0,1.0,H,1.8,3.35,5.45,1.83,3.6,5.78,1.78,3.26,5.17,7,4,3,19,9,10,4,3,6,10,13,-3
2020,17,20,2.0,1.0,H,1.22,6.88,12.35,1.27,6.91,12.94,1.23,6.18,10.78,8,3,3,22,16,6,2,3,7,17,25,-8
2020,27,12,1.0,3.0,A,1.51,4.08,7.65,1.53,4.08,7.66,1.5,3.92,6.87,5,7,2,18,15,3,3,4,8,10,19,-9
2020,21,6,3.0,1.0,H,1.47,4.49,7.35,1.53,4.51,7.5,1.47,4.26,6.71,3,8,3,14,14,0,3,9,3,16,17,-1
2020,32,2,0.0,1.0,A,2.22,3.41,3.45,2.31,3.6,3.56,2.15,3.32,3.33,6,6,3,21,17,4,4,6,5,15,20,-5
2020,1,11,0.0,1.0,A,2.29,3.1,3.65,2.36,3.15,3.77,2.23,3.0,3.52,4,3,7,11,15,-4,3,6,6,17,20,-3
2020,3,18,1.0,1.0,D,1.45,4.61,7.49,1.53,4.95,7.58,1.45,4.49,6.53,10,0,4,29,16,13,7,3,5,22,17,5
2020,34,22,3.0,5.0,A,4.5,3.12,2.03,4.8,3.3,2.06,4.32,3.07,1.98,6,2,7,15,19,-4,8,4,3,21,10,11
2020,17,7,1.0,1.0,D,1.57,4.45,5.63,1.6,4.5,5.68,1.56,4.26,5.17,9,3,3,24,17,7,2,6,7,16,23,-7
2020,20,5,1.0,1.0,D,4.1,3.38,2.02,4.1,3.6,2.05,3.79,3.39,1.98,2,3,8,18,27,-9,4,3,8,18,23,-5
2020,2,1,1.0,1.0,D,2.5,3.04,3.29,2.55,3.2,3.4,2.44,2.98,3.11,5,6,5,16,20,-4,4,3,8,11,16,-5
2020,12,32,1.0,2.0,A,3.04,3.25,2.53,3.06,3.26,2.57,2.88,3.14,2.5,4,4,8,13,20,-7,6,6,4,21,18,3
2020,18,9,2.0,2.0,D,2.03,3.36,4.09,2.15,3.44,4.11,2.03,3.25,3.78,7,4,5,23,18,5,5,3,7,17,21,-4
2020,33,21,0.0,0.0,D,2.19,3.01,4.09,2.21,3.36,4.09,2.12,3.03,3.81,7,5,2,20,13,7,4,8,3,17,15,2
2020,11,17,1.0,5.0,A,4.22,3.86,1.85,4.38,3.92,1.99,3.97,3.64,1.87,4,6,6,18,20,-2,9,4,3,25,18,7
2020,22,35,2.0,0.0,H,1.51,4.39,6.73,1.55,4.63,8.4,1.49,4.08,6.76,9,4,3,26,13,13,5,3,6,18,20,-2
2020,7,34,2.0,0.0,H,1.71,3.82,5.24,1.81,3.84,5.45,1.69,3.69,4.92,2,7,7,17,24,-7,6,2,8,18,24,-6
2020,19,27,2.0,0.0,H,3.4,3.0,2.47,3.46,3.2,2.57,3.23,2.96,2.4,5,6,4,14,11,3,5,7,3,19,18,1
2020,5,3,3.0,1.0,H,5.0,3.94,1.71,5.08,4.02,1.8,4.64,3.84,1.7,4,4,8,19,24,-5,10,1,4,30,17,13
2020,6,20,0.0,0.0,D,1.55,4.23,6.39,1.65,4.25,6.84,1.56,3.94,5.9,3,9,4,17,20,-3,2,4,8,19,28,-9
2020,35,11,1.0,2.0,A,2.85,2.84,3.03,2.86,3.04,3.04,2.73,2.79,2.92,5,3,7,18,22,-4,4,6,7,19,25,-6
2020,7,20,2.0,0.0,H,1.42,4.84,7.86,1.45,5.0,7.86,1.4,4.74,7.1,3,7,7,19,24,-5,2,5,8,19,28,-9
2020,9,12,2.0,1.0,H,1.95,3.38,4.41,2.02,3.5,4.42,1.93,3.27,4.14,5,4,7,19,23,-4,4,4,9,14,22,-8
2020,3,34,0.0,0.0,D,1.29,5.7,10.59,1.33,6.6,19.0,1.22,5.91,12.71,10,1,5,31,20,11,6,2,9,18,26,-8
2020,2,27,0.0,3.0,A,3.75,3.18,2.21,3.8,3.18,2.23,3.6,3.08,2.17,5,7,5,17,21,-4,5,7,4,19,20,-1
2020,18,32,3.0,1.0,H,2.48,3.09,3.27,2.53,3.4,3.27,2.44,3.07,3.06,7,5,5,25,20,5,7,6,4,23,19,4
2020,1,21,1.0,2.0,A,2.31,3.04,3.69,2.45,3.15,3.7,2.38,2.93,3.32,4,4,8,12,17,-5,4,9,3,17,15,2
2020,22,17,2.0,2.0,D,2.98,3.12,2.65,3.06,3.2,2.75,2.85,3.1,2.57,10,4,3,28,13,15,10,4,3,30,19,11
2020,6,9,2.0,2.0,D,2.37,3.28,3.15,2.39,3.4,3.25,2.32,3.22,3.08,3,10,4,17,20,-3,6,4,7,21,24,-3
2020,11,22,1.0,0.0,H,3.42,3.12,2.38,3.5,3.2,2.47,3.26,3.07,2.32,5,6,7,21,26,-5,10,5,3,30,15,15
2020,12,2,1.0,0.0,H,2.49,3.09,3.25,2.49,3.25,3.3,2.39,3.06,3.13,4,4,10,15,24,-9,5,7,6,17,24,-7
2020,19,18,0.0,1.0,A,2.3,3.09,3.64,2.38,3.16,3.8,2.26,3.0,3.46,6,6,4,16,11,5,8,5,5,28,21,7
2020,17,33,1.0,4.0,A,1.86,3.68,4.42,1.92,3.81,4.7,1.83,3.55,4.23,10,5,3,32,21,11,7,6,2,20,13,7
2020,34,1,1.0,0.0,H,3.1,3.1,2.58,3.2,3.2,2.59,3.0,3.02,2.49,6,3,9,18,26,-8,4,4,9,13,19,-6
2020,32,5,3.0,1.0,H,2.12,3.52,3.59,2.15,3.52,3.69,2.1,3.35,3.44,7,6,5,24,22,2,5,4,8,22,25,-3
